# partial solutions to the 400 random instances in 400-random.txt
# this file is incomplete because some instances remained unsolved after
# three weeks of searching.
24,0,11,8,2,20,6,5,10,14,13,21,15,4,23,3,17,19,22,7,18,1,9,12,16  97    182339847 6,7,8,13,14,19,18,17,22,21,16,11,12,17,22,21,16,15,10,5,0,1,6,7,12,17,16,15,20,21,22,23,24,19,18,13,14,9,8,7,12,17,16,15,10,11,6,5,0,1,2,7,6,1,2,3,4,9,8,7,12,13,8,7,2,3,8,7,12,17,22,23,24,19,18,13,12,17,16,21,22,23,18,19,24,23,18,17,16,21,20,15,10,11,6,5,0
6,5,16,1,2,8,0,9,7,12,24,10,3,23,22,18,19,14,13,15,11,20,17,4,21  88    104557325 5,0,1,2,3,8,7,12,17,16,15,10,11,16,15,20,21,22,17,18,19,14,13,18,23,24,19,14,9,8,7,12,13,14,9,8,13,18,17,16,11,12,7,8,13,12,7,6,1,2,3,4,9,8,7,2,3,4,9,14,13,18,17,22,23,24,19,18,17,16,11,6,5,10,15,16,21,22,23,24,19,18,17,16,11,10,5,0
20,7,2,4,14,19,16,1,10,11,3,5,23,9,6,21,8,12,17,0,24,15,22,13,18  85     29425952 18,17,12,7,6,11,12,7,8,9,4,3,2,1,6,11,10,5,0,1,6,7,12,11,16,21,20,15,10,5,6,7,8,13,14,9,8,13,12,11,16,15,10,11,6,7,8,13,12,17,16,21,22,17,16,11,6,7,2,3,8,13,18,23,22,17,12,13,18,19,24,23,22,17,18,19,24,23,22,21,20,15,10,5,0
23,12,5,15,1,0,21,20,11,17,14,4,19,6,2,10,24,3,13,16,18,8,7,9,22 105    241560602 0,1,2,3,8,13,12,11,10,5,6,7,8,9,14,13,12,11,6,7,8,13,12,17,22,21,16,11,10,5,0,1,2,3,4,9,8,13,12,17,18,23,22,21,20,15,10,5,6,1,2,3,4,9,8,13,18,23,22,21,16,11,6,7,12,17,16,15,20,21,16,11,6,1,2,3,8,13,18,19,24,23,22,17,18,19,14,9,8,13,12,11,10,15,16,17,18,23,22,17,12,11,6,5,0
16,10,11,13,1,8,9,5,24,7,4,17,6,12,20,22,23,3,19,14,15,0,21,2,18  93    368281352 16,11,6,7,12,11,10,5,6,1,0,5,6,7,12,11,10,5,6,7,12,13,8,7,6,11,12,17,18,13,14,19,18,23,24,19,14,9,8,3,4,9,8,7,12,13,18,17,12,11,16,17,22,21,16,15,20,21,16,17,12,13,14,9,8,7,6,1,2,3,8,7,12,13,14,19,18,23,22,21,16,11,6,1,2,7,12,17,16,11,6,5,0
21,10,8,14,18,2,12,1,22,16,6,11,9,23,20,15,3,17,13,0,7,19,24,5,4  97    463876851 24,23,22,21,20,15,10,5,0,1,6,7,12,13,14,19,24,23,22,17,12,13,8,9,14,19,18,23,22,17,12,13,14,19,18,23,22,17,12,11,16,21,22,17,12,13,8,3,4,9,8,3,2,1,6,11,10,5,0,1,6,11,12,13,8,7,2,1,6,11,16,15,10,5,6,11,16,15,20,21,16,17,12,7,6,11,16,17,18,13,14,9,8,3,2,1,0
17,4,8,9,13,3,11,1,19,10,2,22,6,16,20,5,14,7,15,24,18,12,0,21,23  90    787461122 17,16,11,6,7,12,13,14,9,4,3,2,1,0,5,6,1,0,5,10,11,12,13,18,17,16,11,6,5,10,15,16,11,12,13,14,9,8,3,2,1,6,5,10,11,12,13,14,9,4,3,8,13,18,17,22,21,20,15,10,11,12,17,22,21,20,15,10,11,6,7,12,17,22,23,18,17,16,21,22,23,24,19,14,13,8,3,2,1,0
1,17,15,22,7,10,24,23,0,9,6,8,16,3,4,2,13,14,18,12,21,20,19,11,5  92    829176742 9,14,19,18,17,12,7,6,1,2,3,4,9,8,13,14,19,18,23,22,17,12,7,2,3,8,13,12,11,16,21,22,17,18,13,12,7,6,1,0,5,10,15,16,17,12,7,8,13,14,19,18,23,24,19,18,23,22,17,12,11,6,5,10,11,16,17,18,13,12,17,16,11,12,7,6,5,0,1,6,11,16,21,20,15,10,5,6,7,2,1,0
13,19,4,5,7,22,2,20,15,14,23,1,11,6,21,9,0,10,12,17,24,3,18,16,8 104   1021877195 15,10,5,6,7,8,3,2,1,0,5,6,11,16,21,20,15,10,5,6,7,8,3,2,1,0,5,6,7,12,11,16,17,12,11,16,15,10,5,6,7,12,13,14,9,8,3,4,9,8,7,12,13,18,23,22,21,20,15,10,11,12,17,18,19,24,23,22,21,16,11,6,7,2,3,8,13,12,7,8,13,14,19,24,23,22,21,16,17,18,13,14,9,8,13,18,19,14,13,12,7,2,1,0
3,17,2,20,4,1,15,7,9,13,0,22,10,11,16,19,24,14,23,8,18,5,12,6,21  94   1683904746 11,6,1,0,5,6,7,2,1,6,7,8,3,2,1,6,11,12,13,8,7,12,13,14,19,18,17,16,21,22,23,24,19,18,17,12,11,16,17,22,21,16,15,10,5,6,11,12,17,16,15,20,21,16,15,10,5,6,7,12,13,14,9,8,13,14,19,18,17,16,21,22,23,24,19,18,17,16,21,22,17,16,15,10,11,12,17,16,11,6,7,2,1,0
17,12,24,2,9,6,3,4,20,13,14,15,8,10,16,21,1,23,22,0,5,19,11,18,7  95   1520547590 24,23,18,17,12,13,8,7,2,1,0,5,10,11,12,13,14,19,18,17,12,7,2,3,8,7,6,1,2,7,6,11,16,17,22,21,16,15,20,21,16,15,10,11,6,5,10,11,16,17,22,23,24,19,18,17,12,13,14,19,18,17,12,7,6,11,16,17,12,7,8,13,12,7,8,9,14,19,18,23,24,19,14,13,8,9,4,3,2,1,0,5,6,1,0
6,1,10,14,22,15,9,17,11,24,4,23,20,5,8,7,3,12,0,21,13,18,2,16,19 100   2337737540 17,12,11,16,17,12,7,6,11,10,15,16,17,12,13,8,7,6,1,2,7,12,11,10,5,6,1,0,5,6,7,12,17,22,21,20,15,10,5,6,11,12,17,18,13,14,9,4,3,8,7,12,17,22,23,24,19,14,9,4,3,8,13,14,9,4,3,2,7,12,17,18,23,24,19,18,13,12,17,16,21,22,23,18,17,16,11,12,17,16,21,22,23,18,13,12,7,6,1,0
13,17,3,15,11,12,14,19,24,0,8,10,4,22,21,18,9,1,23,16,6,20,7,5,2 105    526129861 8,7,12,17,16,15,20,21,22,23,18,19,24,23,18,13,14,9,8,7,12,17,22,23,18,19,14,9,8,3,2,7,8,13,12,17,16,11,12,7,8,13,18,17,12,7,6,11,10,5,6,1,0,5,10,15,16,17,12,7,6,1,2,3,4,9,8,13,12,7,6,5,10,15,16,21,22,17,12,11,16,21,22,23,24,19,14,13,12,7,8,3,2,7,8,13,12,7,6,11,12,7,6,5,0
13,8,19,12,18,20,3,6,9,14,22,11,2,10,4,5,1,23,16,0,15,7,21,17,24  87    289807956 18,13,12,7,2,3,8,7,12,11,16,15,10,5,6,11,16,21,22,17,18,13,8,9,14,13,8,3,4,9,8,3,2,1,0,5,6,11,16,15,20,21,16,17,18,19,14,13,8,3,2,1,0,5,6,7,2,1,6,11,16,15,10,11,12,17,18,23,22,21,20,15,16,17,18,13,8,7,12,13,8,3,2,7,6,1,0
13,8,6,21,5,2,4,0,19,10,11,20,16,9,17,3,18,1,24,15,23,12,22,7,14 101   3129452492 2,1,0,5,10,11,12,17,22,21,16,15,10,11,16,17,22,23,18,19,14,13,8,3,2,1,6,11,12,17,18,19,24,23,18,13,8,9,14,19,18,13,12,7,8,3,4,9,8,3,2,1,6,11,16,17,22,21,20,15,16,11,10,5,6,7,8,3,2,1,0,5,6,7,12,17,18,23,22,21,16,17,18,23,22,21,16,11,10,5,6,7,12,13,8,9,4,3,2,1,0
5,13,19,4,22,15,18,24,20,23,14,17,16,7,0,8,21,2,10,6,1,12,3,11,9 106   4447199031 13,12,17,22,21,16,11,12,17,18,13,8,7,12,13,8,9,4,3,2,7,6,11,10,15,20,21,16,17,12,11,16,17,22,23,18,13,8,3,2,1,6,11,10,15,16,17,22,23,18,13,8,9,14,19,24,23,18,13,8,9,14,19,18,13,12,7,2,3,8,9,14,13,12,11,10,5,6,11,16,17,18,13,12,7,8,3,2,1,6,7,8,13,12,11,16,21,22,17,16,21,20,15,10,5,0
8,15,0,13,24,16,7,3,19,18,23,2,20,4,21,9,11,22,1,5,17,12,14,10,6 108   5928859973 3,8,13,14,9,4,3,8,7,6,11,16,15,10,5,6,1,0,5,6,7,2,1,6,11,12,17,16,11,12,13,18,17,22,21,16,15,20,21,16,11,12,13,18,19,14,9,4,3,8,13,18,23,24,19,14,9,8,7,12,13,18,17,22,21,16,11,6,7,12,13,18,23,24,19,14,13,18,23,22,21,16,15,10,5,6,7,2,1,0,5,6,11,12,13,8,7,12,17,16,15,10,11,6,7,2,1,0
18,2,20,3,24,22,16,12,21,5,10,11,8,1,9,17,15,6,14,0,19,7,13,23,4 101   6535080481 24,23,22,17,12,7,8,9,4,3,8,13,12,7,2,3,8,9,14,19,18,17,12,7,8,9,14,13,18,17,12,7,6,1,2,3,4,9,8,13,12,7,6,5,0,1,2,7,6,5,10,15,16,21,20,15,10,11,16,17,22,21,16,17,12,7,6,11,16,17,18,13,14,19,18,23,22,17,12,7,6,11,16,15,20,21,22,17,12,13,18,23,24,19,18,17,16,11,10,5,0
2,19,21,24,15,7,14,23,16,13,17,9,10,11,0,20,1,3,8,6,12,5,22,4,18 106   7773061570 13,8,7,6,11,16,21,20,15,10,11,12,13,18,19,14,9,8,7,2,1,6,5,10,11,16,15,10,11,12,7,2,1,0,5,10,11,12,17,18,19,14,9,8,3,4,9,8,7,12,17,18,23,22,21,16,11,12,13,18,19,14,9,8,3,2,7,8,13,12,7,6,11,12,17,22,21,16,11,10,15,16,11,12,17,22,23,24,19,14,9,4,3,8,13,18,23,24,19,14,9,4,3,2,1,0
0,22,17,12,24,11,14,6,2,8,20,13,23,18,9,1,10,3,19,21,15,5,7,4,16 100   8260740023 1,2,7,6,1,2,3,8,9,14,19,18,23,24,19,14,13,18,17,12,7,8,13,18,17,16,15,10,5,0,1,2,3,8,13,12,11,16,21,20,15,10,11,16,17,22,23,18,19,14,9,4,3,8,9,14,13,8,7,6,5,10,11,6,1,0,5,10,15,16,17,18,13,12,11,16,21,22,17,12,7,6,11,10,15,16,21,22,23,18,19,24,23,22,17,12,7,6,1,0
17,6,12,8,4,5,15,14,13,23,3,21,11,0,16,22,9,19,1,20,10,18,2,7,24  89    421962226 8,7,6,5,0,1,6,7,12,13,14,9,8,13,18,17,16,11,10,5,0,1,2,7,8,13,18,19,14,13,12,17,18,19,14,13,12,11,16,17,22,21,16,15,20,21,16,11,6,7,12,17,22,23,18,17,22,21,16,11,10,15,16,11,6,1,2,7,8,13,14,9,8,3,2,7,12,17,16,11,6,1,2,7,12,11,6,5,0
6,21,18,17,0,4,7,13,8,22,20,19,23,3,9,12,11,16,10,24,15,1,2,5,14 100   9223678909 3,8,13,12,11,10,15,16,21,22,23,18,19,14,9,4,3,8,7,2,1,6,5,10,15,16,21,22,23,18,13,14,19,24,23,18,13,12,11,16,17,12,7,6,11,16,21,22,17,18,13,8,7,2,3,8,9,4,3,2,1,6,5,10,15,16,21,22,17,12,7,8,9,14,19,18,17,12,7,6,5,10,15,16,17,12,7,2,1,0,5,10,15,20,21,16,11,6,1,0
10,4,13,1,8,9,7,21,5,6,18,15,20,3,12,16,2,19,14,24,0,22,23,11,17  84     22753574 15,10,11,16,17,12,7,6,11,16,17,22,23,24,19,18,17,22,21,16,11,12,7,8,3,2,1,6,7,8,9,4,3,2,1,6,5,0,1,6,7,8,13,14,9,4,3,2,1,6,7,2,3,8,7,12,17,16,15,20,21,22,23,18,17,16,11,12,13,14,9,8,13,14,19,18,17,22,21,16,15,10,5,0
20,4,12,2,8,9,3,5,19,22,0,14,24,6,7,13,16,21,10,1,17,23,15,11,18 100  11499052605 15,16,17,18,19,14,9,8,13,12,11,10,15,16,17,18,19,14,13,12,11,6,5,0,1,6,7,8,13,12,17,22,21,20,15,10,5,6,7,2,1,0,5,6,11,16,15,10,11,16,17,18,23,22,21,20,15,16,11,12,17,18,19,24,23,18,19,14,9,8,3,2,1,6,11,12,17,22,23,24,19,14,9,4,3,2,1,6,11,12,7,8,9,4,3,2,7,6,5,0
0,5,2,3,22,10,20,11,14,21,13,17,15,24,8,12,6,9,16,4,19,23,1,7,18  94  13015968172 5,6,11,12,17,16,15,20,21,16,15,10,5,6,7,12,17,22,23,18,13,8,7,12,17,16,15,10,11,12,13,14,9,4,3,8,13,14,19,18,17,22,23,24,19,18,13,12,17,16,21,20,15,10,5,6,11,10,5,0,1,6,7,8,9,14,13,8,3,4,9,8,7,12,17,18,13,12,11,16,17,22,21,16,17,18,23,22,17,12,11,10,5,0
10,16,4,12,21,20,7,22,18,17,8,3,23,1,9,0,24,19,6,14,11,2,15,13,5 105  13201917645 10,5,6,1,2,3,8,13,18,17,16,15,10,5,6,11,16,21,22,17,12,7,8,9,14,19,18,23,24,19,18,23,22,17,12,13,8,3,4,9,14,19,24,23,22,17,18,13,8,3,2,1,6,7,8,3,2,1,6,7,12,11,6,7,12,17,16,15,20,21,16,11,10,5,0,1,6,11,10,15,20,21,16,11,12,17,18,13,8,7,12,13,14,9,4,3,2,7,6,11,10,5,6,1,0
12,20,2,13,11,7,17,15,10,6,21,23,14,3,16,1,24,18,22,4,9,19,0,5,8 104   1530022785 17,16,11,6,1,0,5,6,7,8,13,14,19,18,17,22,23,18,13,12,17,22,21,16,15,10,5,6,1,2,3,4,9,14,13,12,17,18,19,24,23,22,21,20,15,10,5,6,7,12,11,16,21,20,15,10,5,6,11,16,17,18,23,22,17,12,11,10,5,6,7,2,3,4,9,14,19,18,13,12,7,2,1,0,5,6,7,2,3,8,13,14,9,8,13,12,11,6,1,2,7,6,1,0
12,8,20,17,1,22,14,18,16,2,6,0,7,11,10,5,15,23,4,24,9,21,19,13,3 101  15207396681 10,15,16,11,12,7,2,1,6,5,10,11,6,7,8,13,18,23,24,19,18,23,22,21,20,15,16,21,22,17,16,11,6,7,8,13,18,17,16,11,6,7,2,1,0,5,6,7,2,3,4,9,8,7,2,3,4,9,8,13,18,23,22,21,16,11,10,15,20,21,22,17,12,7,6,1,2,3,8,13,14,19,18,17,12,13,14,9,8,7,6,11,12,7,6,5,10,11,6,5,0
11,6,15,1,7,17,14,16,2,22,8,10,0,24,18,19,3,13,23,9,20,4,21,12,5 100  15133122498 7,2,3,8,7,6,5,10,11,16,21,22,17,18,13,8,9,14,19,18,23,24,19,18,23,22,17,18,13,12,11,16,17,18,13,8,7,12,11,16,15,10,11,16,17,18,13,12,11,6,5,0,1,2,3,8,13,14,9,8,3,4,9,8,7,6,5,0,1,2,3,8,13,12,11,6,5,10,15,16,17,18,19,14,13,18,23,22,17,12,13,18,19,14,9,8,7,2,1,0
15,16,1,24,7,8,2,4,21,22,10,12,6,18,9,11,23,3,19,20,13,17,14,5,0  98   2187653571 19,18,13,8,7,6,1,2,3,8,9,4,3,2,7,12,17,18,23,22,17,18,23,24,19,18,13,8,3,2,7,12,17,22,23,18,13,8,7,12,17,16,15,20,21,22,23,18,13,12,11,10,5,6,11,10,15,20,21,22,23,18,17,12,11,10,5,0,1,2,3,8,9,14,19,24,23,18,13,12,11,16,15,10,5,6,7,8,13,12,17,16,15,10,5,6,1,0
18,5,13,1,15,12,16,7,20,22,24,17,21,8,14,6,3,4,2,23,0,11,10,9,19 102   3197860413 21,16,11,10,5,0,1,6,5,10,15,16,11,6,7,8,13,18,17,16,21,22,17,16,11,12,7,8,13,18,17,12,7,2,3,8,13,18,23,22,17,16,11,6,1,2,3,8,13,18,19,14,9,4,3,8,13,14,9,8,7,12,13,14,19,24,23,18,17,12,13,8,7,6,5,10,15,20,21,22,17,12,7,6,11,10,15,20,21,16,17,12,11,10,15,16,17,12,7,6,5,0
13,23,14,3,17,18,9,24,21,16,19,4,1,0,22,20,6,12,2,15,5,8,10,7,11 109    447604655 8,7,12,11,16,15,20,21,22,17,18,13,8,9,4,3,2,7,12,17,18,19,14,13,8,7,6,11,10,15,20,21,16,17,18,23,24,19,14,9,8,3,4,9,8,7,6,1,2,7,12,11,6,5,0,1,2,7,6,5,10,15,20,21,16,17,18,13,12,11,10,15,16,17,18,23,24,19,14,13,12,7,6,11,16,17,18,13,12,17,22,23,18,19,14,9,8,7,6,11,12,17,18,13,8,7,6,1,0
14,13,23,12,20,1,3,15,19,2,9,10,22,0,4,17,21,6,8,16,18,5,24,7,11 105  17983212965 8,3,4,9,14,13,8,3,2,1,0,5,10,11,12,7,6,5,10,11,12,17,16,21,20,15,10,11,12,13,8,3,2,1,6,11,16,17,18,13,8,3,2,1,6,11,12,17,18,23,22,21,20,15,16,17,18,13,8,3,4,9,8,7,2,3,8,7,12,17,18,19,24,23,22,17,18,19,14,9,8,7,12,17,18,23,22,21,20,15,16,17,12,11,16,17,22,21,20,15,10,5,6,1,0
14,22,15,21,2,23,10,7,1,8,13,9,12,6,4,11,16,19,24,20,18,17,5,3,0 102   7229692839 19,18,17,22,21,20,15,10,5,6,1,2,3,8,13,12,11,10,15,16,11,6,1,0,5,6,1,2,3,8,13,12,17,16,21,22,23,24,19,18,17,22,23,18,17,16,11,6,1,2,7,12,11,6,7,8,9,14,13,18,17,16,21,22,17,16,11,10,15,20,21,16,15,10,5,0,1,2,3,4,9,8,13,12,11,16,15,10,5,6,1,2,3,8,9,14,13,12,7,6,1,0
17,18,7,24,21,4,10,0,8,3,5,2,6,9,1,16,13,12,20,14,11,19,15,23,22  93    286856844 6,5,10,11,12,7,6,1,0,5,10,11,6,1,2,7,8,3,4,9,14,13,8,3,2,7,12,17,16,21,22,23,18,13,8,9,4,3,8,9,14,19,18,17,16,11,6,7,2,3,8,7,12,13,18,17,22,23,24,19,18,17,12,11,6,5,10,15,20,21,22,17,16,15,10,11,16,15,20,21,22,23,18,17,12,7,6,1,2,7,6,5,0
13,3,15,21,16,7,8,12,0,5,14,17,2,9,20,6,1,23,24,18,11,10,22,19,4  98   1652825068 3,2,1,6,7,8,13,14,19,24,23,18,13,14,19,24,23,18,13,8,9,14,13,12,7,8,3,4,9,14,19,18,17,12,13,8,3,2,7,12,11,6,1,2,7,6,11,16,17,22,23,18,13,8,7,6,11,10,5,0,1,6,5,10,15,20,21,22,17,18,13,12,11,6,5,10,15,20,21,16,17,18,13,12,11,10,15,16,17,18,19,14,13,12,7,6,5,0
15,0,16,2,20,14,23,1,6,8,21,7,9,19,13,3,17,22,24,18,5,11,4,12,10 103   5885007804 2,3,4,9,8,3,2,7,8,9,14,19,18,23,24,19,14,13,12,7,8,13,18,17,12,11,6,1,2,7,12,11,10,15,20,21,16,17,22,23,18,17,22,21,16,11,6,5,10,15,20,21,16,17,12,7,6,5,0,1,2,3,8,7,6,5,10,15,16,11,6,1,2,7,12,13,18,17,16,11,10,15,16,17,22,23,18,19,14,9,8,13,14,9,4,3,8,9,4,3,2,1,0
17,11,9,23,22,24,14,5,20,7,4,2,15,18,21,10,13,19,6,12,0,16,1,3,8 112  19207630967 21,22,17,12,13,18,23,22,17,12,13,8,9,4,3,2,7,6,11,10,5,0,1,2,7,12,11,10,5,0,1,6,7,12,13,18,19,14,9,4,3,8,7,2,3,8,13,18,19,24,23,18,19,14,9,4,3,8,13,18,17,12,7,8,13,12,11,16,17,18,19,14,13,12,11,10,15,16,21,22,23,18,13,12,11,16,21,20,15,10,5,6,11,10,15,16,21,22,23,18,19,24,23,18,17,12,7,2,1,6,5,0
22,13,15,23,24,0,4,1,3,8,20,17,11,10,18,14,2,9,7,5,12,21,19,16,6 107  23341031414 0,1,2,7,6,1,2,3,8,7,2,3,8,9,4,3,8,13,12,7,8,13,18,17,12,11,16,15,10,5,6,11,10,5,0,1,6,7,8,13,14,9,8,13,18,19,24,23,22,17,18,19,14,13,12,17,16,11,12,17,18,23,24,19,18,23,22,21,20,15,10,5,6,11,10,5,6,7,12,17,16,21,22,17,18,13,8,7,12,11,16,17,18,13,8,9,14,13,12,11,6,7,8,3,2,1,0
14,6,3,17,23,8,12,21,15,4,1,22,2,20,11,24,9,18,10,0,7,16,19,13,5 103   5105132602 24,23,22,17,16,15,10,5,0,1,6,7,12,17,18,13,8,3,4,9,8,3,2,7,12,17,18,19,24,23,22,17,16,21,22,17,16,11,6,5,10,15,20,21,16,11,12,13,18,23,22,21,16,11,12,13,14,9,8,7,6,5,10,15,16,11,12,13,14,9,8,7,6,1,0,5,10,11,12,13,8,7,6,5,10,15,16,17,18,19,14,13,18,19,24,23,18,17,12,7,6,1,0
12,22,8,17,4,2,18,11,15,5,13,3,6,21,16,7,20,0,24,14,23,10,19,1,9  91     24881911 18,23,22,17,18,13,8,3,2,1,6,11,12,17,18,13,8,7,2,1,6,11,12,7,2,1,0,5,6,11,10,15,16,21,20,15,16,17,18,13,14,19,24,23,22,21,16,17,12,13,14,19,24,23,22,17,12,7,8,9,14,13,12,11,10,15,16,17,18,13,12,7,8,3,2,1,0,5,6,7,2,1,0,5,6,11,12,7,6,1,0
20,19,7,24,11,1,15,14,5,23,10,8,17,22,9,2,4,3,0,18,12,6,16,21,13  98    307047594 13,12,7,8,9,14,13,8,3,4,9,8,3,2,1,6,5,0,1,6,11,10,5,0,1,6,11,16,15,10,5,6,7,12,11,16,21,20,15,10,5,6,11,16,21,22,23,18,13,8,7,12,13,14,9,8,7,2,1,6,11,12,17,16,21,22,23,18,13,12,7,2,3,8,13,12,17,18,19,24,23,18,19,14,13,18,23,24,19,14,9,4,3,8,7,2,1,0
10,20,15,5,18,8,24,2,22,1,19,16,13,9,23,6,12,0,3,14,21,17,4,7,11  97    698992555 16,11,6,1,2,3,4,9,8,13,18,19,14,9,8,3,4,9,8,7,12,11,10,15,16,17,22,23,24,19,14,13,12,11,6,1,2,3,8,9,14,13,18,19,14,13,12,17,22,23,18,13,8,7,12,17,16,11,6,5,10,15,16,21,22,23,24,19,18,13,8,7,6,5,0,1,2,3,8,9,4,3,8,7,12,17,16,21,20,15,10,11,16,15,10,5,0
18,14,11,21,0,22,2,4,3,16,15,5,23,20,8,19,10,1,9,24,17,13,6,7,12  98     23749719 9,8,7,2,1,6,11,16,17,12,7,2,3,4,9,8,7,2,1,6,11,16,15,10,5,6,11,12,13,8,3,4,9,14,13,18,23,24,19,14,13,18,17,22,21,20,15,10,5,0,1,6,5,10,11,12,17,22,23,18,17,16,11,6,7,8,13,18,17,22,21,16,11,6,7,12,17,16,15,20,21,16,11,6,7,8,9,14,19,18,17,22,21,16,11,10,5,0
22,1,19,3,6,17,10,15,12,0,11,16,4,21,24,23,13,9,5,14,18,8,7,2,20 105  15891659508 4,3,2,1,0,5,6,1,0,5,10,11,6,1,2,7,12,13,18,17,16,11,12,13,8,7,12,13,18,19,14,9,8,3,4,9,8,13,14,9,8,13,18,23,24,19,14,13,18,17,22,23,18,17,16,21,22,17,16,15,20,21,16,11,6,7,2,1,6,7,8,13,18,17,22,21,16,15,10,5,6,7,8,13,18,23,22,17,16,11,10,5,0,1,2,7,8,13,18,17,16,15,10,5,0
7,4,21,19,22,6,24,2,23,20,12,14,16,8,13,18,10,17,3,0,9,5,15,1,11 113  24621833555 14,9,4,3,2,1,0,5,10,15,16,21,20,15,16,21,22,17,12,13,14,9,8,3,2,7,6,11,12,13,8,7,6,11,12,17,16,11,10,15,20,21,16,11,12,13,18,23,24,19,14,9,8,13,18,23,24,19,14,9,4,3,8,7,6,5,10,11,12,13,18,17,16,11,12,13,18,23,24,19,14,9,8,13,18,17,22,23,24,19,14,9,8,7,6,11,10,5,6,1,0,5,10,15,20,21,16,11,12,7,6,1,0
2,12,13,19,9,7,11,18,15,21,0,4,16,5,22,20,10,24,6,17,14,1,3,23,8  98   1268395729 5,6,11,12,13,8,7,12,13,14,9,8,13,18,19,24,23,18,17,22,21,20,15,16,11,12,13,14,19,18,13,8,3,2,1,6,7,12,17,22,21,16,11,10,5,6,7,2,1,0,5,6,7,12,17,22,23,18,13,8,9,14,13,8,3,2,7,6,11,12,17,22,23,18,13,12,7,6,11,10,15,16,21,22,23,24,19,14,13,8,9,4,3,2,1,6,5,0
2,14,15,12,9,19,10,21,4,20,3,6,8,16,1,0,24,17,7,22,5,13,11,23,18 103   8302973016 10,5,6,1,2,3,8,9,14,13,12,17,16,11,6,7,8,9,4,3,8,13,12,7,2,3,8,13,18,17,12,11,10,15,16,17,12,11,6,1,2,7,8,13,12,17,22,21,16,11,6,5,10,15,20,21,16,11,6,5,0,1,6,5,10,15,16,17,22,23,18,19,14,13,12,17,18,19,24,23,22,17,18,19,14,13,12,7,2,1,6,5,10,11,16,17,12,7,8,3,2,1,0
13,4,9,1,21,18,22,3,11,8,10,5,2,24,23,16,17,14,12,15,19,20,6,7,0 100  18411739349 19,14,13,8,7,2,3,8,7,12,13,18,17,16,21,20,15,10,11,6,1,2,7,6,5,0,1,2,3,4,9,8,7,6,5,10,15,16,17,22,21,16,11,12,17,16,11,12,13,18,23,24,19,14,9,8,3,4,9,14,13,8,7,6,11,12,13,18,17,22,23,18,17,12,13,8,7,12,11,16,21,22,17,16,21,20,15,16,21,22,23,24,19,18,13,8,3,2,1,0
18,3,16,19,24,11,17,7,14,1,6,4,5,8,20,12,22,10,0,21,15,2,9,13,23  96    270577352 13,8,9,4,3,8,13,14,9,8,7,12,11,6,7,12,13,8,7,2,1,0,5,6,1,0,5,10,11,12,17,22,21,16,11,12,17,22,21,16,15,10,11,6,7,2,3,8,7,12,17,18,19,14,9,4,3,8,7,12,17,16,11,6,1,2,7,12,13,14,9,8,7,12,17,18,23,22,17,16,15,20,21,22,23,24,19,14,13,18,17,16,11,6,5,0
7,9,5,3,10,20,4,19,8,14,16,2,18,12,11,23,22,13,15,17,21,6,24,1,0  92    383849548 19,14,13,8,7,6,1,2,3,4,9,8,7,6,11,10,5,0,1,2,3,8,13,12,17,18,23,22,17,16,21,22,17,18,19,14,9,4,3,8,7,2,1,6,7,12,11,16,15,10,11,6,5,10,11,12,17,16,21,22,17,18,19,24,23,22,21,20,15,16,11,12,17,18,19,14,9,8,7,6,11,12,17,18,13,8,3,2,1,6,5,0
9,19,20,6,12,14,17,0,1,2,5,22,8,24,10,21,15,3,23,4,7,16,13,11,18  97    403407319 2,1,6,7,2,3,8,9,14,19,18,23,22,21,20,15,16,11,6,1,2,3,8,9,14,13,8,7,6,1,2,3,4,9,8,7,12,17,16,11,6,5,0,1,2,7,12,13,8,3,2,7,6,5,10,15,16,21,22,17,18,13,8,7,6,11,12,17,16,21,20,15,10,11,12,17,18,23,24,19,14,9,8,7,12,13,18,23,24,19,14,9,8,3,2,1,0
24,3,4,11,12,18,5,2,22,1,8,14,16,21,13,9,10,17,15,6,0,20,7,19,23  96    609036442 21,22,17,12,13,8,9,4,3,2,1,6,7,8,9,4,3,2,7,6,5,0,1,2,7,6,5,10,15,16,17,12,11,10,15,16,21,22,17,18,13,12,17,18,19,14,13,8,7,6,11,12,7,6,5,10,11,16,21,22,17,12,13,18,17,12,13,8,9,14,19,18,23,24,19,18,13,8,7,6,11,12,13,14,9,8,7,6,11,12,17,16,15,10,5,0
6,3,20,15,23,1,14,24,21,11,12,13,18,19,5,17,10,2,4,8,7,9,16,0,22 105  27325299498 22,17,12,7,2,3,4,9,14,19,18,13,12,7,8,9,14,19,18,13,8,3,4,9,14,19,18,17,12,7,6,11,16,17,22,21,20,15,16,11,12,17,22,21,20,15,16,11,12,13,8,7,6,11,12,17,22,23,24,19,18,13,12,7,2,3,4,9,8,13,12,7,2,1,6,11,12,17,22,21,16,11,10,15,16,17,22,23,18,19,14,9,8,3,2,1,0,5,6,7,12,11,6,1,0
